KM;LAT;LONG;ESTACA;TEXTO FORMATO GOOGLE;link para google maps
147,95;-23,198883;-45,877393;7397,500000;-45.8773931653179,-23.198883464393;https://www.google.com.br/maps/@-45.8773931653179,-23.198883464393,20z
147,96;-23,198943;-45,877469;7398,000000;-45.8774687836257,-23.1989426653801;https://www.google.com.br/maps/@-45.8774687836257,-23.1989426653801,20z
147,97;-23,199002;-45,877544;7398,500000;-45.8775442290532,-23.1990020602958;https://www.google.com.br/maps/@-45.8775442290532,-23.1990020602958,20z
147,98;-23,199062;-45,877619;7399,000000;-45.877619329645,-23.1990618413609;https://www.google.com.br/maps/@-45.877619329645,-23.1990618413609,20z
147,99;-23,199122;-45,877694;7399,500000;-45.8776942995238,-23.1991215314286;https://www.google.com.br/maps/@-45.8776942995238,-23.1991215314286,20z
148,00;-23,199181;-45,877769;7400,000000;-45.8777690733333,-23.199181085;https://www.google.com.br/maps/@-45.8777690733333,-23.199181085,20z
148,01;-23,199241;-45,877844;7400,500000;-45.8778441496363,-23.1992409905454;https://www.google.com.br/maps/@-45.8778441496363,-23.1992409905454,20z
148,02;-23,199301;-45,877919;7401,000000;-45.8779192945731,-23.1993010227439;https://www.google.com.br/maps/@-45.8779192945731,-23.1993010227439,20z
148,03;-23,199361;-45,877994;7401,500000;-45.8779937884756,-23.1993609190854;https://www.google.com.br/maps/@-45.8779937884756,-23.1993609190854,20z
148,04;-23,199421;-45,878068;7402,000000;-45.878068278323,-23.1994211297515;https://www.google.com.br/maps/@-45.878068278323,-23.1994211297515,20z
148,05;-23,199482;-45,878143;7402,500000;-45.878142762795,-23.1994817570807;https://www.google.com.br/maps/@-45.878142762795,-23.1994817570807,20z
148,06;-23,199543;-45,878217;7403,000000;-45.8782166024528,-23.1995428292453;https://www.google.com.br/maps/@-45.8782166024528,-23.1995428292453,20z
148,07;-23,199604;-45,878290;7403,500000;-45.8782903021795,-23.1996041266025;https://www.google.com.br/maps/@-45.8782903021795,-23.1996041266025,20z
148,08;-23,199666;-45,878364;7404,000000;-45.8783640073077,-23.1996658509615;https://www.google.com.br/maps/@-45.8783640073077,-23.1996658509615,20z
148,09;-23,199727;-45,878437;7404,500000;-45.8784374474839,-23.1997273839355;https://www.google.com.br/maps/@-45.8784374474839,-23.1997273839355,20z
148,10;-23,199789;-45,878511;7405,000000;-45.8785107733333,-23.1997888382353;https://www.google.com.br/maps/@-45.8785107733333,-23.1997888382353,20z
148,11;-23,199850;-45,878584;7405,500000;-45.8785842177778,-23.1998504068627;https://www.google.com.br/maps/@-45.8785842177778,-23.1998504068627,20z
148,12;-23,199912;-45,878658;7406,000000;-45.8786577086755,-23.1999123237748;https://www.google.com.br/maps/@-45.8786577086755,-23.1999123237748,20z
148,13;-23,199974;-45,878731;7406,500000;-45.8787311318182,-23.1999744821212;https://www.google.com.br/maps/@-45.8787311318182,-23.1999744821212,20z
148,14;-23,200037;-45,878803;7407,000000;-45.8788033876744,-23.2000366237209;https://www.google.com.br/maps/@-45.8788033876744,-23.2000366237209,20z
148,15;-23,200100;-45,878875;7407,500000;-45.8788751228477,-23.2000998964238;https://www.google.com.br/maps/@-45.8788751228477,-23.2000998964238,20z
148,16;-23,200164;-45,878946;7408,000000;-45.8789464629139,-23.2001640914569;https://www.google.com.br/maps/@-45.8789464629139,-23.2001640914569,20z
148,17;-23,200229;-45,879018;7408,500000;-45.879017721192,-23.200228720596;https://www.google.com.br/maps/@-45.879017721192,-23.200228720596,20z
148,18;-23,200293;-45,879089;7409,000000;-45.8790887541722,-23.2002931816556;https://www.google.com.br/maps/@-45.8790887541722,-23.2002931816556,20z
148,19;-23,200358;-45,879160;7409,500000;-45.8791596002013,-23.2003575101342;https://www.google.com.br/maps/@-45.8791596002013,-23.2003575101342,20z
148,20;-23,200422;-45,879231;7410,000000;-45.8792306069127,-23.2004221812751;https://www.google.com.br/maps/@-45.8792306069127,-23.2004221812751,20z
148,21;-23,200487;-45,879301;7410,500000;-45.8793013764865,-23.2004868512162;https://www.google.com.br/maps/@-45.8793013764865,-23.2004868512162,20z
148,22;-23,200552;-45,879372;7411,000000;-45.8793719350685,-23.2005515510959;https://www.google.com.br/maps/@-45.8793719350685,-23.2005515510959,20z
148,23;-23,200617;-45,879442;7411,500000;-45.8794423528767,-23.2006167360274;https://www.google.com.br/maps/@-45.8794423528767,-23.2006167360274,20z
148,24;-23,200683;-45,879512;7412,000000;-45.8795123131034,-23.2006825010345;https://www.google.com.br/maps/@-45.8795123131034,-23.2006825010345,20z
148,25;-23,200749;-45,879582;7412,500000;-45.8795818965306,-23.200748607551;https://www.google.com.br/maps/@-45.8795818965306,-23.200748607551,20z
148,26;-23,200814;-45,879651;7413,000000;-45.8796510734013,-23.2008144578911;https://www.google.com.br/maps/@-45.8796510734013,-23.2008144578911,20z
148,27;-23,200881;-45,879721;7413,500000;-45.8797207637415,-23.2008805534013;https://www.google.com.br/maps/@-45.8797207637415,-23.2008805534013,20z
148,28;-23,200947;-45,879791;7414,000000;-45.879790635302,-23.2009466283892;https://www.google.com.br/maps/@-45.879790635302,-23.2009466283892,20z
148,29;-23,201012;-45,879860;7414,500000;-45.8798602795973,-23.2010121921476;https://www.google.com.br/maps/@-45.8798602795973,-23.2010121921476,20z
148,30;-23,201078;-45,879930;7415,000000;-45.8799304264429,-23.2010776351006;https://www.google.com.br/maps/@-45.8799304264429,-23.2010776351006,20z
148,31;-23,201143;-45,880001;7415,500000;-45.8800007212925,-23.2011430886394;https://www.google.com.br/maps/@-45.8800007212925,-23.2011430886394,20z
148,32;-23,201209;-45,880071;7416,000000;-45.8800708573469,-23.2012087348979;https://www.google.com.br/maps/@-45.8800708573469,-23.2012087348979,20z
148,33;-23,201274;-45,880141;7416,500000;-45.8801408694594,-23.2012738437838;https://www.google.com.br/maps/@-45.8801408694594,-23.2012738437838,20z
148,34;-23,201339;-45,880211;7417,000000;-45.880210940137,-23.2013390032877;https://www.google.com.br/maps/@-45.880210940137,-23.2013390032877,20z
148,35;-23,201405;-45,880281;7417,500000;-45.8802812620548,-23.201404729315;https://www.google.com.br/maps/@-45.8802812620548,-23.201404729315,20z
148,36;-23,201469;-45,880353;7418,000000;-45.8803525238298,-23.2014685165957;https://www.google.com.br/maps/@-45.8803525238298,-23.2014685165957,20z
148,37;-23,201533;-45,880423;7418,500000;-45.8804234343243,-23.2015328491892;https://www.google.com.br/maps/@-45.8804234343243,-23.2015328491892,20z
148,38;-23,201599;-45,880494;7419,000000;-45.8804935424324,-23.2015985789189;https://www.google.com.br/maps/@-45.8804935424324,-23.2015985789189,20z
148,39;-23,201664;-45,880564;7419,500000;-45.8805635437584,-23.2016644039597;https://www.google.com.br/maps/@-45.8805635437584,-23.2016644039597,20z
148,40;-23,201730;-45,880633;7420,000000;-45.8806334285333,-23.2017303012;https://www.google.com.br/maps/@-45.8806334285333,-23.2017303012,20z
148,41;-23,201796;-45,880703;7420,500000;-45.8807031752,-23.2017962812;https://www.google.com.br/maps/@-45.8807031752,-23.2017962812,20z
148,42;-23,201862;-45,880773;7421,000000;-45.8807727678145,-23.2018621741722;https://www.google.com.br/maps/@-45.8807727678145,-23.2018621741722,20z
148,43;-23,201929;-45,880842;7421,500000;-45.8808415221875,-23.201928921625;https://www.google.com.br/maps/@-45.8808415221875,-23.201928921625,20z
148,44;-23,201997;-45,880909;7422,000000;-45.8809091784375,-23.201996809125;https://www.google.com.br/maps/@-45.8809091784375,-23.201996809125,20z
148,45;-23,202063;-45,880979;7422,500000;-45.8809785278481,-23.2020630144304;https://www.google.com.br/maps/@-45.8809785278481,-23.2020630144304,20z
148,46;-23,202129;-45,881048;7423,000000;-45.8810482477848,-23.2021286900633;https://www.google.com.br/maps/@-45.8810482477848,-23.2021286900633,20z
148,47;-23,202194;-45,881118;7423,500000;-45.881118038924,-23.2021938103164;https://www.google.com.br/maps/@-45.881118038924,-23.2021938103164,20z
148,48;-23,202259;-45,881188;7424,000000;-45.8811883528571,-23.2022592198052;https://www.google.com.br/maps/@-45.8811883528571,-23.2022592198052,20z
148,49;-23,202325;-45,881259;7424,500000;-45.8812588652941,-23.2023247110457;https://www.google.com.br/maps/@-45.8812588652941,-23.2023247110457,20z
148,50;-23,202390;-45,881329;7425,000000;-45.8813289829411,-23.2023897960131;https://www.google.com.br/maps/@-45.8813289829411,-23.2023897960131,20z
148,51;-23,202455;-45,881399;7425,500000;-45.88139937,-23.20245507;https://www.google.com.br/maps/@-45.88139937,-23.20245507,20z
148,52;-23,202520;-45,881470;7426,000000;-45.8814698786666,-23.2025204013333;https://www.google.com.br/maps/@-45.8814698786666,-23.2025204013333,20z
148,53;-23,202585;-45,881540;7426,500000;-45.8815398653333,-23.2025851146666;https://www.google.com.br/maps/@-45.8815398653333,-23.2025851146666,20z
148,54;-23,202650;-45,881610;7427,000000;-45.8816101293877,-23.2026503183673;https://www.google.com.br/maps/@-45.8816101293877,-23.2026503183673,20z
148,55;-23,202716;-45,881681;7427,500000;-45.8816805191096,-23.2027158823972;https://www.google.com.br/maps/@-45.8816805191096,-23.2027158823972,20z
148,56;-23,202782;-45,881751;7428,000000;-45.8817505122603,-23.2027816700685;https://www.google.com.br/maps/@-45.8817505122603,-23.2027816700685,20z
148,57;-23,202847;-45,881820;7428,500000;-45.8818201911724,-23.2028472164827;https://www.google.com.br/maps/@-45.8818201911724,-23.2028472164827,20z
148,58;-23,202912;-45,881891;7429,000000;-45.88189056,-23.2029118616666;https://www.google.com.br/maps/@-45.88189056,-23.2029118616666,20z
148,59;-23,202974;-45,881964;7429,500000;-45.8819639236363,-23.2029737328788;https://www.google.com.br/maps/@-45.8819639236363,-23.2029737328788,20z
148,60;-23,203039;-45,882035;7430,000000;-45.8820345171428,-23.2030388442857;https://www.google.com.br/maps/@-45.8820345171428,-23.2030388442857,20z
148,61;-23,203104;-45,882105;7430,500000;-45.8821048592753,-23.2031043807246;https://www.google.com.br/maps/@-45.8821048592753,-23.2031043807246,20z
148,62;-23,203170;-45,882175;7431,000000;-45.8821751569565,-23.2031699969565;https://www.google.com.br/maps/@-45.8821751569565,-23.2031699969565,20z
148,63;-23,203236;-45,882245;7431,500000;-45.8822447149275,-23.2032357215942;https://www.google.com.br/maps/@-45.8822447149275,-23.2032357215942,20z
